sample_name,query,class,class_read_raw,class_read_index,class_pa,order,order_read_raw,order_read_index,order_pa,family,family_read_raw,family_read_index,family_pa,genus,genus_read_raw,genus_read_index,genus_pa,LCT,species_read_raw,species_read_index,species_pa
E001,ASV193,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV194,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV195,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV199,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV2,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV20,NA,50634,NA,NA,Salmoniformes,5072,0.136982487524256,1,Salmonidae,5072,0.136982487524256,1,Oncorhynchus,5072,0.136982487524256,1,Oncorhynchus gorbuscha,0,0,0
E001,ASV200,NA,50634,NA,NA,Salmoniformes,5072,0.136982487524256,1,Salmonidae,5072,0.136982487524256,1,Oncorhynchus,5072,0.136982487524256,1,Oncorhynchus keta,0,0,0
E001,ASV201,NA,50634,NA,NA,Scorpaeniformes,12295,0.3422686826246317,1,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes caurinus/maliger,0,0,0
E001,ASV203,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV206,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E001,ASV209,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV21,NA,50634,NA,NA,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E001,ASV210,NA,50634,NA,NA,Osmeriformes,7183,0.15423239338013733,1,Osmeridae,7183,0.15423239338013733,1,Thaleichthys,7183,0.15423239338013733,1,Thaleichthys pacificus,7183,0.15423239338013733,1
E001,ASV211,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV212,NA,50634,NA,NA,Scorpaeniformes,12295,0.3422686826246317,1,Liparidae,0,0,0,Liparidae1,0,0,0,Liparidae1,0,0,0
E001,ASV215,NA,50634,NA,NA,Pleuronectiformes,9626,0.4261912436158866,1,Pleuronectidae,0,0,0,Lepidopsetta,0,0,0,Lepidopsetta bilineata/polyxystra,0,0,0
E001,ASV225,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV226,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E001,ASV227,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV229,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV230,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E001,ASV232,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV235,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV237,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus macrocephalus,0,0,0
E001,ASV24,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV241,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV242,NA,50634,NA,NA,Scorpaeniformes,12295,0.3422686826246317,1,Anoplopomatidae,12295,0.3681396624032715,1,Anoplopoma,12295,0.3681396624032715,1,Anoplopoma fimbria,12295,0.3681396624032715,1
E001,ASV243,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E001,ASV244,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV247,NA,50634,NA,NA,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E001,ASV249,NA,50634,NA,NA,Osmeriformes,7183,0.15423239338013733,1,Osmeridae,7183,0.15423239338013733,1,Thaleichthys,7183,0.15423239338013733,1,Thaleichthys pacificus,7183,0.15423239338013733,1
E001,ASV25,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E001,ASV251,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV252,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E001,ASV254,NA,50634,NA,NA,Pleuronectiformes,9626,0.4261912436158866,1,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E001,ASV256,NA,50634,NA,NA,Scorpaeniformes,12295,0.3422686826246317,1,Sebastidae,0,0,0,Sebastolobus,0,0,0,Sebastolobus macrochir,0,0,0
E001,ASV257,NA,50634,NA,NA,Osmeriformes,7183,0.15423239338013733,1,Osmeridae,7183,0.15423239338013733,1,Thaleichthys,7183,0.15423239338013733,1,Thaleichthys pacificus,7183,0.15423239338013733,1
E001,ASV258,NA,50634,NA,NA,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E001,ASV259,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E001,ASV261,NA,50634,NA,NA,Scorpaeniformes,12295,0.3422686826246317,1,Anoplopomatidae,12295,0.3681396624032715,1,Anoplopoma,12295,0.3681396624032715,1,Anoplopoma fimbria,12295,0.3681396624032715,1
E001,ASV262,NA,50634,NA,NA,Pleuronectiformes,9626,0.4261912436158866,1,Pleuronectidae,0,0,0,Hippoglossoides,0,0,0,Hippoglossoides elassodon,0,0,0
E001,ASV263,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV264,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV265,NA,50634,NA,NA,Osmeriformes,7183,0.15423239338013733,1,Osmeridae,7183,0.15423239338013733,1,Thaleichthys,7183,0.15423239338013733,1,Thaleichthys pacificus,7183,0.15423239338013733,1
E001,ASV267,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV27,NA,50634,NA,NA,Scorpaeniformes,12295,0.3422686826246317,1,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes mystinus,0,0,0
E001,ASV271,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV272,NA,50634,NA,NA,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E001,ASV273,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV275,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV277,NA,50634,NA,NA,Pleuronectiformes,9626,0.4261912436158866,1,Paralichthyidae,9626,1,1,Citharichthys,9626,1,1,Citharichthys sordidus,9626,1,1
E001,ASV280,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E001,ASV281,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E001,ASV282,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E001,ASV283,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E001,ASV285,NA,50634,NA,NA,Osmeriformes,7183,0.15423239338013733,1,Osmeridae,7183,0.15423239338013733,1,Thaleichthys,7183,0.15423239338013733,1,Thaleichthys pacificus,7183,0.15423239338013733,1
E001,ASV286,NA,50634,NA,NA,Pleuronectiformes,9626,0.4261912436158866,1,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E001,ASV288,NA,50634,NA,NA,Osmeriformes,7183,0.15423239338013733,1,Osmeridae,7183,0.15423239338013733,1,Thaleichthys,7183,0.15423239338013733,1,Thaleichthys pacificus,7183,0.15423239338013733,1
E001,ASV29,NA,50634,NA,NA,Perciformes,5183,0.18487292089364982,1,Stichaeidae,5183,0.48827515680727374,1,Phytichthys,5183,0.48827515680727374,1,Phytichthys chirus,5183,0.48827515680727374,1
E001,ASV290,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E001,ASV291,NA,50634,NA,NA,Gadiformes,0,0,0,Merlucciidae,0,0,0,Merluccius,0,0,0,Merluccius productus,0,0,0
E001,ASV294,NA,50634,NA,NA,Salmoniformes,5072,0.136982487524256,1,Salmonidae,5072,0.136982487524256,1,Oncorhynchus,5072,0.136982487524256,1,Oncorhynchus kisutch,5072,0.4957992436809617,1
E001,ASV295,NA,50634,NA,NA,Scorpaeniformes,12295,0.3422686826246317,1,Cottidae,0,0,0,Ascelichthys,0,0,0,Ascelichthys rhodorus,0,0,0
E001,ASV297,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV298,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E001,ASV30,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV306,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E001,ASV308,NA,50634,NA,NA,Scorpaeniformes,12295,0.3422686826246317,1,Cottidae,0,0,0,Icelinus,0,0,0,Icelinus borealis,0,0,0
E001,ASV309,NA,50634,NA,NA,Salmoniformes,5072,0.136982487524256,1,Salmonidae,5072,0.136982487524256,1,Oncorhynchus,5072,0.136982487524256,1,Oncorhynchus kisutch,5072,0.4957992436809617,1
E001,ASV31,NA,50634,NA,NA,Scorpaeniformes,12295,0.3422686826246317,1,Sebastidae,0,0,0,Sebastes,0,0,0,Sebastes caurinus/maliger,0,0,0
E001,ASV32,NA,50634,NA,NA,Perciformes,5183,0.18487292089364982,1,Embiotocidae,0,0,0,Cymatogaster,0,0,0,Cymatogaster aggregata,0,0,0
E001,ASV322,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV325,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV327,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV329,NA,50634,NA,NA,Osmeriformes,7183,0.15423239338013733,1,Osmeridae,7183,0.15423239338013733,1,Thaleichthys,7183,0.15423239338013733,1,Thaleichthys pacificus,7183,0.15423239338013733,1
E001,ASV330,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E001,ASV331,NA,50634,NA,NA,Osmeriformes,7183,0.15423239338013733,1,Osmeridae,7183,0.15423239338013733,1,Thaleichthys,7183,0.15423239338013733,1,Thaleichthys pacificus,7183,0.15423239338013733,1
E001,ASV333,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Engraulidae,0,0,0,Engraulis,0,0,0,Engraulis mordax,0,0,0
E001,ASV337,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV338,NA,50634,NA,NA,Pleuronectiformes,9626,0.4261912436158866,1,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E001,ASV339,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV34,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV340,NA,50634,NA,NA,Scorpaeniformes,12295,0.3422686826246317,1,Liparidae,0,0,0,Liparis,0,0,0,Liparis fucensis,0,0,0
E001,ASV344,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV345,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV347,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E001,ASV349,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV351,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV352,NA,50634,NA,NA,Pleuronectiformes,9626,0.4261912436158866,1,Pleuronectidae,0,0,0,Platichthys,0,0,0,Platichthys stellatus,0,0,0
E001,ASV356,NA,50634,NA,NA,Osmeriformes,7183,0.15423239338013733,1,Osmeridae,7183,0.15423239338013733,1,Thaleichthys,7183,0.15423239338013733,1,Thaleichthys pacificus,7183,0.15423239338013733,1
E001,ASV357,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV365,NA,50634,NA,NA,Pleuronectiformes,9626,0.4261912436158866,1,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E001,ASV366,NA,50634,NA,NA,Osmeriformes,7183,0.15423239338013733,1,Osmeridae,7183,0.15423239338013733,1,Thaleichthys,7183,0.15423239338013733,1,Thaleichthys pacificus,7183,0.15423239338013733,1
E001,ASV367,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus chalcogrammus,0,0,0
E001,ASV369,NA,50634,NA,NA,Scorpaeniformes,12295,0.3422686826246317,1,Liparidae,0,0,0,Liparis,0,0,0,Liparis florae,0,0,0
E001,ASV37,NA,50634,NA,NA,Salmoniformes,5072,0.136982487524256,1,Salmonidae,5072,0.136982487524256,1,Oncorhynchus,5072,0.136982487524256,1,Oncorhynchus keta,0,0,0
E001,ASV371,NA,50634,NA,NA,Perciformes,5183,0.18487292089364982,1,Pholidae,0,0,0,Pholis,0,0,0,Pholis laeta/ornata,0,0,0
E001,ASV372,NA,50634,NA,NA,Osmeriformes,7183,0.15423239338013733,1,Osmeridae,7183,0.15423239338013733,1,Thaleichthys,7183,0.15423239338013733,1,Thaleichthys pacificus,7183,0.15423239338013733,1
E001,ASV373,Elasmobranchii,5262,1,1,Squaliformes,5262,0.2441317009132189,1,Squalidae,5262,0.2441317009132189,1,Squalus,5262,0.2441317009132189,1,Squalus suckleyi,5262,0.2441317009132189,1
E001,ASV374,NA,50634,NA,NA,Gadiformes,0,0,0,Gadidae,0,0,0,Gadus,0,0,0,Gadus macrocephalus,0,0,0
E001,ASV378,NA,50634,NA,NA,Pleuronectiformes,9626,0.4261912436158866,1,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E001,ASV379,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
E001,ASV381,NA,50634,NA,NA,Clupeiformes,11275,0.2113023778345997,1,Clupeidae,11275,0.2113023778345997,1,Clupea,11275,0.2113023778345997,1,Clupea pallasii,11275,0.2113023778345997,1
